command, actual
0.0, 0.0
3.0000000000000003E-4, 0.0
0.0032, 0.0
0.004200000000000001, 0.0
0.005300000000000001, 0.0
0.006450000000000001, 0.0
0.007700000000000001, 0.0
0.008950000000000001, 0.0
0.010100000000000001, 0.0
0.011150000000000002, 0.0
0.012200000000000003, 0.0
0.013300000000000003, 0.0
0.014600000000000002, 0.0
0.015850000000000003, 0.0
0.017, 0.0
0.0181, 0.0
0.01915, 0.0
0.02015, 0.0
0.0212, 0.0
0.02225, 0.0
0.0235, 0.0
0.0246, 0.0
0.025750000000000002, 0.0
0.02885, 0.0
0.03, 0.0
0.0312, 0.0
0.032299999999999995, 0.0
0.033499999999999995, 0.4487989505128276
0.0348, 0.4487989505128276
0.036, 0.0
0.03725, 0.8975979010256552
0.03845, 2.243994752564138
0.039599999999999996, 2.6927937030769655
0.040799999999999996, 2.6927937030769655
0.04185, 2.243994752564138
0.043, 1.7951958020513104
0.04409999999999999, 0.4487989505128276
0.04529999999999999, 0.0
0.04644999999999999, 0.0
0.04764999999999999, 0.0
0.04879999999999999, 0.0
0.049899999999999986, 0.0
0.051049999999999984, 0.0
0.05339999999999998, 0.0
0.05524999999999998, 0.0
0.056349999999999976, 0.0
0.05744999999999997, 0.0
0.058699999999999974, 0.0
0.059899999999999974, 0.0
0.061099999999999974, 0.0
0.06219999999999997, 0.0
0.06334999999999998, 0.0
0.06454999999999998, 0.0
0.06584999999999998, 0.0
0.06699999999999998, 0.0
0.06819999999999998, 0.0
0.06924999999999998, 0.4487989505128276
0.07049999999999998, 0.4487989505128276
0.07154999999999997, 0.4487989505128276
0.07274999999999998, 0.0
0.07389999999999998, 0.0
0.07499999999999998, 0.0
0.07624999999999998, 0.4487989505128276
0.07749999999999999, 0.0
0.07949999999999999, 0.0
0.08144999999999998, 0.0
0.08264999999999999, 0.0
0.08419999999999998, 0.0
0.08539999999999999, 0.0
0.08664999999999999, 0.4487989505128276
0.08794999999999999, 0.4487989505128276
0.08909999999999998, 0.4487989505128276
0.09024999999999998, 0.0
0.09149999999999998, 0.0
0.09254999999999998, 0.0
0.09364999999999998, 0.0
0.09464999999999998, 0.0
0.09579999999999998, 0.0
0.09694999999999998, 0.0
0.09819999999999998, 0.4487989505128276
0.09929999999999999, 0.4487989505128276
0.10039999999999999, 0.4487989505128276
0.1016, 0.8975979010256552
0.10275, 0.0
0.10475, 0.0
0.10669999999999999, 0.4487989505128276
0.10784999999999999, 0.4487989505128276
0.10894999999999999, 0.0
0.11019999999999999, 0.4487989505128276
0.1114, 0.4487989505128276
0.11245, 0.0
0.11359999999999999, 0.0
0.1148, 0.0
0.116, 0.0
0.11725000000000001, 0.4487989505128276
0.11815, 0.4487989505128276
0.11905, 0.8975979010256552
0.1201, 0.4487989505128276
0.121, 0.4487989505128276
0.1224, 0.4487989505128276
0.1236, 0.4487989505128276
0.12480000000000001, 0.4487989505128276
0.12610000000000002, 0.8975979010256552
0.1272, 0.8975979010256552
0.12840000000000001, 0.4487989505128276
0.13045, 0.4487989505128276
0.13240000000000002, 0.8975979010256552
0.1335, 0.8975979010256552
0.13470000000000001, 0.8975979010256552
0.13585000000000003, 0.8975979010256552
0.13695000000000002, 0.8975979010256552
0.13820000000000002, 1.3463968515384828
0.1393, 1.3463968515384828
0.1405, 0.8975979010256552
0.1421, 1.3463968515384828
0.14325000000000002, 1.7951958020513104
0.14425000000000002, 1.3463968515384828
0.14540000000000003, 1.7951958020513104
0.14660000000000004, 1.7951958020513104
0.14780000000000004, 1.7951958020513104
0.14915000000000003, 1.7951958020513104
0.15035000000000004, 1.7951958020513104
0.15150000000000005, 2.243994752564138
0.15275000000000005, 2.243994752564138
0.15410000000000004, 3.141592653589793
0.15605000000000005, 2.6927937030769655
0.15795000000000006, 2.243994752564138
0.15905000000000005, 3.141592653589793
0.16010000000000005, 3.141592653589793
0.16125000000000006, 2.6927937030769655
0.16240000000000007, 2.6927937030769655
0.16350000000000006, 2.6927937030769655
0.16465000000000007, 2.6927937030769655
0.16570000000000007, 3.141592653589793
0.16695000000000007, 3.5903916041026207
0.16815000000000008, 3.5903916041026207
0.16920000000000007, 3.141592653589793
0.17020000000000007, 4.039190554615448
0.17130000000000006, 4.487989505128276
0.17235000000000006, 4.487989505128276
0.17350000000000007, 4.487989505128276
0.17465000000000008, 4.9367884556411035
0.1758500000000001, 5.385587406153931
0.17695000000000008, 4.9367884556411035
0.17825000000000008, 4.487989505128276
0.1796500000000001, 4.487989505128276
0.1813000000000001, 4.039190554615448
0.1823000000000001, 4.039190554615448
0.1841500000000001, 4.9367884556411035
0.18525000000000008, 5.385587406153931
0.18635000000000007, 5.834386356666759
0.18760000000000007, 5.834386356666759
0.18875000000000008, 6.283185307179586
0.1899500000000001, 6.283185307179586
0.1912500000000001, 5.834386356666759
0.19255000000000008, 5.834386356666759
0.19365000000000007, 5.385587406153931
0.19460000000000008, 5.385587406153931
0.19570000000000007, 5.385587406153931
0.19690000000000007, 5.385587406153931
0.19815000000000008, 6.283185307179586
0.19925000000000007, 7.180783208205241
0.20025000000000007, 7.180783208205241
0.20145000000000007, 7.180783208205241
0.20265000000000008, 6.731984257692414
0.2038500000000001, 5.834386356666759
0.20515000000000008, 5.834386356666759
0.20700000000000007, 5.834386356666759
0.20800000000000007, 7.180783208205241
0.21000000000000008, 7.629582158718068
0.21110000000000007, 8.078381109230897
0.21230000000000007, 7.629582158718068
0.21360000000000007, 7.180783208205241
0.21480000000000007, 7.180783208205241
0.21600000000000008, 6.731984257692414
0.2172000000000001, 7.629582158718068
0.21830000000000008, 8.078381109230897
0.21935000000000007, 8.527180059743724
0.22040000000000007, 8.078381109230897
0.22165000000000007, 8.078381109230897
0.22290000000000007, 8.078381109230897
0.22410000000000008, 7.629582158718068
0.22530000000000008, 7.629582158718068
0.22640000000000007, 8.078381109230897
0.22765000000000007, 8.527180059743724
0.22885000000000008, 8.975979010256552
0.2300000000000001, 8.975979010256552
0.2310500000000001, 8.527180059743724
0.2328000000000001, 8.527180059743724
0.2338000000000001, 9.42477796076938
0.2359500000000001, 9.873576911282207
0.2371500000000001, 9.873576911282207
0.23835000000000012, 9.42477796076938
0.23955000000000012, 9.42477796076938
0.2406500000000001, 9.42477796076938
0.24185000000000012, 9.42477796076938
0.2429500000000001, 9.873576911282207
0.2440500000000001, 9.873576911282207
0.2451500000000001, 10.322375861795035
0.2463500000000001, 10.322375861795035
0.2474000000000001, 9.42477796076938
0.2484000000000001, 9.873576911282207
0.2494500000000001, 10.322375861795035
0.2505500000000001, 10.771174812307862
0.2516500000000001, 11.21997376282069
0.2527500000000001, 10.322375861795035
0.2538000000000001, 9.873576911282207
0.25490000000000007, 10.322375861795035
0.25615000000000004, 10.771174812307862
0.25720000000000004, 11.21997376282069
0.25910000000000005, 10.771174812307862
0.26060000000000005, 10.322375861795035
0.26210000000000006, 10.322375861795035
0.26320000000000005, 10.771174812307862
0.26445, 11.21997376282069
0.26565, 11.21997376282069
0.26685, 10.771174812307862
0.26809999999999995, 10.771174812307862
0.26924999999999993, 12.117571663846345
0.2703499999999999, 12.566370614359172
0.2713999999999999, 11.668772713333517
0.2726499999999999, 11.21997376282069
0.2737999999999999, 10.771174812307862
0.27494999999999986, 11.21997376282069
0.27609999999999985, 12.566370614359172
0.2772999999999998, 12.566370614359172
0.2783999999999998, 11.21997376282069
0.2794499999999998, 11.21997376282069
0.2806999999999998, 12.566370614359172
0.28189999999999976, 13.015169564872002
0.28299999999999975, 12.566370614359172
0.28494999999999976, 12.117571663846345
0.28664999999999974, 13.015169564872002
0.28824999999999973, 13.463968515384828
0.2892999999999997, 13.015169564872002
0.2905499999999997, 12.566370614359172
